Sentence_ID,Sub-Subtype,Keyword,Best_Match,ar,mt_output,en,generation_timestamp,seed_source,source_tier,sample_id,label_id
TIER2_Active_to_Passive_Voice_7f9b3ffe,Active to Passive Voice,أرسل السفير,تم إرسال السفير,يقرر أن أرسل السفير رسالة إلى البعثة بشأن الوساطة الدبلوماسية.,يقرر أن تم إرسال السفير رسالة إلى البعثة بشأن الوساطة الدبلوماسية.,It is decided that the ambassador sent a message to the mission regarding diplomatic mediation.,2026-02-03T09:19:14.939239,LLM_GENERATED,tier2,T2_4714,16
TIER2_Active_to_Passive_Voice_2c10df9f,Active to Passive Voice,اتخذ القرار,تم اتخاذ القرار,يقرر أن المجلس قد اتخذ القرار بشأن تعزيز الإجراءات العسكرية في المنطقة.,يقرر أن المجلس قد تم اتخاذ القرار بشأن تعزيز الإجراءات العسكرية في المنطقة.,The council decides that the decision regarding strengthening military measures in the region has been made.,2026-02-03T09:19:18.901612,LLM_GENERATED,tier2,T2_4715,16
TIER2_Active_to_Passive_Voice_87bc3911,Active to Passive Voice,دعمت المبادرة,تم دعم المبادرة,وأعربت الدول الأعضاء عن تقديرها للجهود التي دعمت المبادرة لتحقيق المصالحة في الصراع الإقليمي.,وأعربت الدول الأعضاء عن تقديرها للجهود التي تم دعم المبادرة لتحقيق المصالحة في الصراع الإقليمي.,The member states expressed their appreciation for the efforts that supported the initiative to achieve reconciliation in the regional conflict.,2026-02-03T09:19:21.065521,LLM_GENERATED,tier2,T2_4716,16
TIER2_Active_to_Passive_Voice_4232c00a,Active to Passive Voice,استجابت المنظمة,تمت الاستجابة من قبل المنظمة,أعرب الأمين العام عن تقديره لكيفية استجابت المنظمة بسرعة للأزمة الإنسانية.,أعرب الأمين العام عن تقديره لكيفية تمت الاستجابة من قبل المنظمة بسرعة للأزمة الإنسانية.,The Secretary-General expressed appreciation for how the organization quickly responded to the humanitarian crisis.,2026-02-03T09:19:22.732238,LLM_GENERATED,tier2,T2_4717,16
TIER2_Active_to_Passive_Voice_8d442654,Active to Passive Voice,صاغت اللجنة البروتوكول,تم صياغة البروتوكول,صاغت اللجنة البروتوكول بعد عدة جلسات من المشاورات المكثفة لتحديد الالتزامات القانونية.,تم صياغة البروتوكول بعد عدة جلسات من المشاورات المكثفة لتحديد الالتزامات القانونية.,The committee drafted the protocol after several sessions of intensive consultations to define legal obligations.,2026-02-03T09:19:26.493857,LLM_GENERATED,tier2,T2_4718,16
TIER2_Active_to_Passive_Voice_f220751a,Active to Passive Voice,أعلن المندوب,أُعلن من قبل المندوب,طالب المجلس بأن أعلن المندوب عن نتائج المشاورات الأخيرة بحضور جميع الأعضاء.,طالب المجلس بأن أُعلن من قبل المندوب عن نتائج المشاورات الأخيرة بحضور جميع الأعضاء.,The council requested that the delegate announce the results of the recent consultations in the presence of all members.,2026-02-03T09:19:31.721870,LLM_GENERATED,tier2,T2_4719,16
TIER2_Active_to_Passive_Voice_079e0069,Active to Passive Voice,قامت القوات العسكرية بنزع الأسلحة,تم نزع الأسلحة,دعا المجلس إلى أن قامت القوات العسكرية بنزع الأسلحة في المنطقة المتنازع عليها.,دعا المجلس إلى أن تم نزع الأسلحة في المنطقة المتنازع عليها.,The council called for the military forces to disarm the disputed area.,2026-02-03T09:19:34.054138,LLM_GENERATED,tier2,T2_4720,16
TIER2_Active_to_Passive_Voice_7712d494,Active to Passive Voice,دعمت الديمقراطية,دُعمت الديمقراطية,أكدت المنظمة أن الدول الأعضاء دعمت الديمقراطية والإصلاحات السياسية لتحقيق الاستقرار.,أكدت المنظمة أن الدول الأعضاء دُعمت الديمقراطية والإصلاحات السياسية لتحقيق الاستقرار.,The organization affirmed that the member states supported democracy and political reforms to achieve stability.,2026-02-03T09:19:42.860055,LLM_GENERATED,tier2,T2_4721,16
TIER2_Active_to_Passive_Voice_30046c7b,Active to Passive Voice,أصدر القانون,تم إصدار القانون,أشار المندوب إلى أن المجلس أصدر القانون الجديد لتعزيز الأمن والسلام.,أشار المندوب إلى أن المجلس تم إصدار القانون الجديد لتعزيز الأمن والسلام.,The delegate noted that the council issued the new law to enhance security and peace.,2026-02-03T09:19:56.634829,LLM_GENERATED,tier2,T2_4722,16
TIER2_Active_to_Passive_Voice_99909236,Active to Passive Voice,أدارت المفاوضات,أُديرت المفاوضات,رحب الأمين العام بالجهود التي أدارت المفاوضات بين الأطراف المتنازعة لتحقيق السلام.,رحب الأمين العام بالجهود التي أُديرت المفاوضات بين الأطراف المتنازعة لتحقيق السلام.,The Secretary-General welcomed the efforts that managed the negotiations between the conflicting parties to achieve peace.,2026-02-03T09:20:02.512319,LLM_GENERATED,tier2,T2_4723,16
TIER2_Active_to_Passive_Voice_6027632b,Active to Passive Voice,نظمت الاجتماع,تم تنظيم الاجتماع,أوصى المندوب بأن نظمت الاجتماع اللجنة المسؤولة عن الأمن الإقليمي لتحقيق السلام.,أوصى المندوب بأن تم تنظيم الاجتماع من قبل اللجنة المسؤولة عن الأمن الإقليمي لتحقيق السلام.,The delegate recommended that the meeting be organized by the committee responsible for regional security to achieve peace.,2026-02-03T09:20:14.334703,LLM_GENERATED,tier2,T2_4724,16
TIER2_Active_to_Passive_Voice_54742676,Active to Passive Voice,اعتمد المجلس,تم اعتماد القرار,اعتمد المجلس القرار رقم 2431 بالإجماع لتعزيز السلام والاستقرار في المنطقة.,تم اعتماد القرار رقم 2431 بالإجماع لتعزيز السلام والاستقرار في المنطقة.,The council adopted Resolution 2431 unanimously to enhance peace and stability in the region.,2026-02-03T09:20:24.614322,LLM_GENERATED,tier2,T2_4725,16
TIER2_Active_to_Passive_Voice_fd4b312b,Active to Passive Voice,أيدت اللجنة,أيدت من قبل اللجنة,اعتمدت اللجنة تقريرًا حول العلاقات الدولية وأيدت اللجنة خطة العمل المشتركة.,اعتمدت اللجنة تقريرًا حول العلاقات الدولية وأيدت من قبل اللجنة خطة العمل المشتركة.,The committee adopted a report on international relations and endorsed the joint action plan.,2026-02-03T09:20:25.642968,LLM_GENERATED,tier2,T2_4726,16
TIER2_Active_to_Passive_Voice_64ebe69f,Active to Passive Voice,راقبت الهيئة,تمت مراقبة,أيدت اللجنة القرارات التي راقبت الهيئة تنفيذها لضمان الامتثال للمعايير.,أيدت اللجنة القرارات التي تمت مراقبة تنفيذها لضمان الامتثال للمعايير.,The committee endorsed the decisions that the agency monitored for compliance with the standards.,2026-02-03T09:20:27.283386,LLM_GENERATED,tier2,T2_4727,16
TIER2_Active_to_Passive_Voice_06f81e9b,Active to Passive Voice,حافظ على الأمن,تم الحفاظ على الأمن,وأعاد المجلس تأكيد أنه يجب أن نحافظ على الأمن في المنطقة لتحقيق الاستقرار.,وأعاد المجلس تأكيد أنه يجب أن يتم الحفاظ على الأمن في المنطقة لتحقيق الاستقرار.,The council reiterated that security must be maintained in the region to achieve stability.,2026-02-03T09:20:34.599287,LLM_GENERATED,tier2,T2_4728,16
TIER2_Active_to_Passive_Voice_573a2a82,Active to Passive Voice,طبقت المعاهدة,تم تطبيق المعاهدة,تؤكد اللجنة أن الدولة طبقت المعاهدة بفعالية، مما أسهم في تعزيز السلام.,تؤكد اللجنة أن تم تطبيق المعاهدة بفعالية، مما أسهم في تعزيز السلام.,"The committee affirms that the treaty was effectively implemented by the state, contributing to the promotion of peace.",2026-02-03T09:20:54.925121,LLM_GENERATED,tier2,T2_4729,16
