eval_id,Sentence_ID,Sub-Subtype,Keyword,Best_Match,ar,mt_output,en,Severity_Score,TQA_Category,tier,source,Q1_Error_Implemented,Q2_Linguistically_Correct,Q3_Minimal_Pair,Q4_Anchor_Accurate,Q5_Naturalness,Q6_Domain_Appropriate,Notes,Annotator_ID,eval_tier,Technical_Score,Quality_Score,Overall_Score,Status,anchor_validity,phenomenon_clarity,arabic_naturalness,collateral_severity,tier2_seed_recommendation
T2_EVAL_0259,TIER2_Hypernym_for_Hyponym_6759d6fd,Hypernym for Hyponym,الفقرة,النص,أشار التقرير إلى التزام الدولة بتنفيذ ما ورد في الفقرة 12 من الميثاق والتي تتعلق بتعزيز السلام والأمن الدوليين.,أشار التقرير إلى التزام الدولة بتنفيذ ما ورد في النص 12 من الميثاق والتي تتعلق بتعزيز السلام والأمن الدوليين.,"The report noted the state's commitment to implementing what is stated in paragraph 12 of the Charter, which relates to enhancing international peace and security.",,,Tier2,LLM_Generated,,,,,,,,,Tier2,0.0,0.3,0.12,REVIEW,5.0,5.0,5.0,1.0,1.0
T2_EVAL_0260,TIER2_Noun_to_Adjective_e4932c27,Noun to Adjective,الالتزام,الملتزمة,أوصت اللجنة جميع الدول الأعضاء بضرورة الالتزام التام بالقانون الدولي الإنساني خلال النزاعات المسلحة.,أوصت اللجنة جميع الدول الأعضاء بضرورة الملتزمة التام بالقانون الدولي الإنساني خلال النزاعات المسلحة.,The committee recommended that all member states fully adhere to international humanitarian law during armed conflicts.,,,Tier2,LLM_Generated,,,,,,,,,Tier2,0.0,0.3,0.12,REVIEW,5.0,5.0,2.0,1.0,0.0
T2_EVAL_0261,TIER2_Literal_Translation_efcc4aab,Literal Translation,تبادل أفكار,عصف ذهني,يرحب الوفد الوطني بمبادرة الأمم المتحدة لتبادل أفكار حول تحسين التعاون الإقليمي.,يرحب الوفد الوطني بمبادرة الأمم المتحدة لعصف ذهني حول تحسين التعاون الإقليمي.,The national delegation welcomes the United Nations initiative for brainstorming about improving regional cooperation.,,,Tier2,LLM_Generated,,,,,,,,,Tier2,0.0,0.3,0.12,REVIEW,5.0,5.0,5.0,1.0,1.0
T2_EVAL_0262,TIER2_Spelling_Error_226d026a,Spelling Error,العسكرية,العسكربة,قرر المجلس اتخاذ التدابير اللازمة لتعزيز التعاون في القضايا العسكرية بين الدول الأعضاء.,قرر المجلس اتخاذ التدابير اللازمة لتعزيز التعاون في القضايا العسكربة بين الدول الأعضاء.,The council decided to take necessary measures to enhance cooperation on military issues among member states.,,,Tier2,LLM_Generated,,,,,,,,,Tier2,0.0,0.3,0.12,REVIEW,5.0,5.0,4.0,1.0,1.0
T2_EVAL_0263,TIER2_Hyponym_for_Hypernym_89f33614,Hyponym for Hypernym,الموظفين,المسؤولين,أعرب الأمين العام عن قلقه إزاء سلامة الموظفين العاملين في المناطق المتضررة من النزاع وطالب باتخاذ تدابير إضافية لحمايتهم.,أعرب الأمين العام عن قلقه إزاء سلامة المسؤولين العاملين في المناطق المتضررة من النزاع وطالب باتخاذ تدابير إضافية لحمايتهم.,The Secretary-General expressed concern for the safety of staff working in conflict-affected areas and called for additional measures to protect them.,,,Tier2,LLM_Generated,,,,,,,,,Tier2,0.0,0.3,0.12,REVIEW,5.0,5.0,5.0,1.0,1.0
T2_EVAL_0264,TIER2_Active_to_Passive_Voice_6027632b,Active to Passive Voice,نظمت الاجتماع,تم تنظيم الاجتماع,أوصى المندوب بأن نظمت الاجتماع اللجنة المسؤولة عن الأمن الإقليمي لتحقيق السلام.,أوصى المندوب بأن تم تنظيم الاجتماع من قبل اللجنة المسؤولة عن الأمن الإقليمي لتحقيق السلام.,The delegate recommended that the meeting be organized by the committee responsible for regional security to achieve peace.,,,Tier2,LLM_Generated,,,,,,,,,Tier2,0.0,0.3,0.12,REVIEW,5.0,5.0,4.0,1.0,1.0
T2_EVAL_0265,TIER2_Partial_Translation_c89104b4,Partial Translation,المساعدة الإنسانية العاجلة,المساعدات الإنسانية,أعرب المندوب الدائم عن ضرورة توفير المساعدة الإنسانية العاجلة لللاجئين المتضررين جراء الأزمة الإنسانية الطارئة في المنطقة.,أعرب المندوب الدائم عن ضرورة توفير المساعدات الإنسانية لللاجئين المتضررين جراء الأزمة الإنسانية الطارئة في المنطقة.,The Permanent Representative expressed the necessity of providing urgent humanitarian assistance to refugees affected by the ongoing humanitarian crisis in the region.,,,Tier2,LLM_Generated,,,,,,,,,Tier2,0.0,0.3,0.12,REVIEW,5.0,5.0,5.0,1.0,1.0
T2_EVAL_0266,TIER2_Register_Mismatch_aed7431b,Register Mismatch,التحقق,التأكد,أعلن مجلس الأمن عن تعزيز نظم التحقق من الامتثال لقرارات الحظر المفروضة على الأسلحة في المنطقة.,أعلن مجلس الأمن عن تعزيز نظم التأكد من الامتثال لقرارات الحظر المفروضة على الأسلحة في المنطقة.,The Security Council announced the strengthening of verification systems to ensure compliance with the arms embargo decisions in the region.,,,Tier2,LLM_Generated,,,,,,,,,Tier2,0.0,0.3,0.12,REVIEW,5.0,5.0,5.0,1.0,1.0
T2_EVAL_0267,TIER2_Name_Entity_Error_9a0fdef9,Name Entity Error,الاتحاد الأفريقي,الاتحاد الأوروبي,أشار التقرير إلى أن الاتحاد الأفريقي يلعب دورًا حاسمًا في تعزيز السلام والاستقرار في القارة.,أشار التقرير إلى أن الاتحاد الأوروبي يلعب دورًا حاسمًا في تعزيز السلام والاستقرار في القارة.,The report indicated that the African Union plays a crucial role in promoting peace and stability on the continent.,,,Tier2,LLM_Generated,,,,,,,,,Tier2,0.0,0.3,0.12,REVIEW,5.0,5.0,5.0,1.0,1.0
T2_EVAL_0268,TIER2_Terminology_Substitution_bc4d5c64,Terminology Substitution,الجهود الأمنية,العمليات الأمنية,قرر المجلس تعزيز الجهود الأمنية في المنطقة لمكافحة التهديدات المستمرة والاستجابة الفعالة لجميع التطورات المحتملة.,قرر المجلس تعزيز العمليات الأمنية في المنطقة لمكافحة التهديدات المستمرة والاستجابة الفعالة لجميع التطورات المحتملة.,The council decided to enhance security efforts in the region to combat ongoing threats and effectively respond to all potential developments.,,,Tier2,LLM_Generated,,,,,,,,,Tier2,0.0,0.3,0.12,REVIEW,5.0,5.0,5.0,1.0,1.0
T2_EVAL_0269,TIER2_Progressive_to_Perfective_52834ef1,Progressive to Perfective,كانت اللجنة تتفاوض,تفاوضت اللجنة,طالب المجتمع الدولي بأن تواصل اللجنة التفاوض على الاتفاقية الجديدة، حيث كانت اللجنة تتفاوض مع الأطراف المعنية لضمان تحقيق الأهداف المشتركة.,طالب المجتمع الدولي بأن تواصل اللجنة التفاوض على الاتفاقية الجديدة، حيث تفاوضت اللجنة مع الأطراف المعنية لضمان تحقيق الأهداف المشتركة.,"The international community requested that the committee continue negotiating the new agreement, as the committee was negotiating with the concerned parties to ensure the achievement of common goals.",,,Tier2,LLM_Generated,,,,,,,,,Tier2,0.0,0.3,0.12,REVIEW,5.0,5.0,5.0,1.0,1.0
T2_EVAL_0270,TIER2_Gender_Disagreement_1dacc897,Gender Disagreement,مسؤوليتها,مسؤوليته,طالب الأمين العام الدول الأعضاء باتخاذ خطوات لتعزيز التعاون الدولي في مكافحة الإرهاب، مشدداً على أهمية التزام كل دولة بمسؤوليتها في هذا الصدد.,طالب الأمين العام الدول الأعضاء باتخاذ خطوات لتعزيز التعاون الدولي في مكافحة الإرهاب، مشدداً على أهمية التزام كل دولة بمسؤوليته في هذا الصدد.,"The Secretary-General urged member states to take measures to enhance international cooperation in combating terrorism, emphasizing the importance of each state's commitment to its responsibility in this regard.",,,Tier2,LLM_Generated,,,,,,,,,Tier2,0.0,0.3,0.12,REVIEW,5.0,5.0,5.0,1.0,1.0
T2_EVAL_0271,TIER2_Tanween_Omission_92faad4d,Tanween Omission,عسكريًا,عسكريا,يقرر أن الوجود العسكريًا في المناطق المتنازع عليها سيظل ضروريًا لإحلال السلام والاستقرار فيها.,يقرر أن الوجود عسكريا في المناطق المتنازع عليها سيظل ضروريًا لإحلال السلام والاستقرار فيها.,It is decided that the military presence in disputed areas will remain necessary for establishing peace and stability there.,,,Tier2,LLM_Generated,,,,,,,,,Tier2,0.0,0.3,0.12,REVIEW,5.0,5.0,4.0,1.0,1.0
T2_EVAL_0272,TIER2_Meaning_Shift_876253b7,Meaning Shift,الإمدادات الغذائية,المساعدات الغذائية,أوصى التقرير بزيادة الإمدادات الغذائية المقدمة للاجئين في دول الجوار لتأمين احتياجاتهم الأساسية.,أوصى التقرير بزيادة المساعدات الغذائية المقدمة للاجئين في دول الجوار لتأمين احتياجاتهم الأساسية.,The report recommended increasing the food supplies provided to refugees in neighboring countries to secure their basic needs.,,,Tier2,LLM_Generated,,,,,,,,,Tier2,0.0,0.3,0.12,REVIEW,5.0,5.0,5.0,1.0,1.0
T2_EVAL_0273,TIER2_Total_Omission_1e2b68d3,Total Omission,الانتخابات الرئاسية,[OMITTED],وشدد المبعوث الخاص على أهمية إجراء الانتخابات الرئاسية في موعدها لتعزيز الاستقرار السياسي في البلاد.,وشدد المبعوث الخاص على أهمية إجراء الانتخابات في موعدها لتعزيز الاستقرار السياسي في البلاد.,The Special Envoy emphasized the importance of holding the presidential elections on time to enhance political stability in the country.,,,Tier2,LLM_Generated,,,,,,,,,Tier2,0.0,0.3,0.12,REVIEW,5.0,5.0,5.0,1.0,1.0
T2_EVAL_0274,TIER2_Total_Omission_6a150515,Total Omission,المعاهدة النووية,[OMITTED],يرحب المجلس بجهود الدول الأعضاء في تنفيذ المعاهدة النووية لتعزيز الأمن الدولي.,يرحب المجلس بجهود الدول الأعضاء في تنفيذ لتعزيز الأمن الدولي.,The Council welcomes the efforts of member states in implementing the nuclear treaty to enhance international security.,,,Tier2,LLM_Generated,,,,,,,,,Tier2,0.0,0.3,0.12,REVIEW,5.0,5.0,4.0,1.0,1.0
T2_EVAL_0275,TIER2_Tanween_Omission_fa4698a8,Tanween Omission,سياسياً,سياسيا,حث التقرير على تعزيز التعاون بين الدول الأعضاء في المجالات الإنسانية والاقتصادية والسياسية سياسياً لتحقيق الاستقرار والتنمية المستدامة.,حث التقرير على تعزيز التعاون بين الدول الأعضاء في المجالات الإنسانية والاقتصادية والسياسية سياسيا لتحقيق الاستقرار والتنمية المستدامة.,"The report urged strengthening cooperation between member states in humanitarian, economic, and political areas to achieve stability and sustainable development.",,,Tier2,LLM_Generated,,,,,,,,,Tier2,0.0,0.3,0.12,REVIEW,5.0,5.0,5.0,1.0,1.0
