Sentence_ID,MT_Tool,seed_source,error_label,keyword,best_match,ocs_match_rule,clean_ar,error_ar,ocs,cps,sfr,csr,anchor_validity,phenomenon_clarity,arabic_naturalness,collateral_severity,tier2_seed_recommendation,tier2_seed_recommendation_final,cell15_status
2012/s/pv_6729/345:3,en_ar_DEEP,TIER1_CLEAN_A,Total Omission,بموجب,[OMITTED],exact,وفي الوقت نفسه، لا بد من أن يعمل جميع أصحاب المصلحة الصوماليين، وخصوصا المؤسسات الاتحادية الانتقالية، بموجب وعودهم بالتصدي للتحديات السياسية والاقتصادية والأمنية الهائلة التي تواجههم.,وفي الوقت نفسه، من الضروري أن يفي جميع أصحاب المصلحة الصوماليين، وخاصة المؤسسات الاتحادية الانتقالية، بوعودهم لحل التحديات السياسية والاقتصادية والأمنية الهائلة التي تواجههم.,1.0,0.8707865168539326,0.9647120237350464,0.8524590163934427,5,5,5,2,1,1,success
2012/s/pv_6734/291:1,en_ar_DEEP,TIER1_CLEAN_A,Total Omission,حالة,[OMITTED],prefix_ال,في الختام، في سياق السلام في العالم والشرق الأوسط، أود أن أشدد على أنه بينما نفهم جميع الاحتياجات الناشئة والمتعلقة بالأمن، فمن الأجدر لتلك المنطقة والعالم بأسره إذا ما تم وقف الحالة في إيران من المضي نحو الصراع لأنه سيكون ذلك النوع من الصراع الذي قد يكون له تأثير مؤسف للغاية على العالم، إذ سيكون بمثابة القشة الأخيرة التي ستقصم ظهر البعير فيما يتعلق بالسلام العالمي.,وفي الختام، وفي سياق السلام العالمي والشرق الأوسط، أود أن أؤكد على أنه في حين أننا نتفهم كافة أنواع الاحتياجات التي تنشأ فيما يتصل بالأمن، فمن الأفضل لهذه المنطقة والعالم أجمع أن يتم وقف الوضع في إيران من التحول نحو الصراع، لأن هذا النوع من الصراع قد يكون له تأثير مؤسف للغاية على العالم وقد يكون القشة الأخيرة التي تكسر ظهر البعير فيما يتصل بالسلام العالمي.,1.0,0.7335164835164836,0.9612573385238647,0.7336956521739131,5,5,4,2,1,1,success
2012/s/pv_6734/34:1,en_ar_DEEP,TIER1_CLEAN_A,Total Omission,حالة,[OMITTED],prefix_ال,الحالة في الشرق الأوسط,الوضع في الشرق الأوسط,1.0,0.8571428571428572,0.976276159286499,0.8181818181818181,5,5,5,1,1,1,success
2012/s/pv_6735/158:1,en_ar_DEEP,TIER1_CLEAN_A,Total Omission,حالة,[OMITTED],prefix_ال,المسألة الأولى هي الحالة المتعلقة بالمخدرات في أفغانستان، التي تشكل تحديا خطيرا ومتزايدا ليس على أفغانستان فحسب بل على سائر بلدان العالم أيضا.,الأول هو وضع المخدرات في أفغانستان، والذي يشكل تحدياً خطيراً ومتزايداً ليس لأفغانستان فحسب، بل أيضاً لبقية العالم.,1.0,0.6521739130434783,0.952848255634308,0.6338028169014085,5,5,4,2,1,1,success
2012/s/res/2082__2012_/80:1,en_ar_DEEP,TIER1_CLEAN_A,Total Omission,تابع,[OMITTED],prefix_ال,35 - يقرر، بهدف مساعدة اللجنة في الوفاء بولايتها، أن يقوم فريق الرصد التابع للجنة المنشأة عملا بالقرار 1267، المنشأ عملا بالفقرة 7 من القرار 1526 (2004)، بتقديم الدعم أيضا لهذه اللجنة لفترة 36 شهرا، وترد ولاية الفريق في المرفق ألف بهذا القرار، ويطلب إلى الأمين العام بذل جميع الترتيبات اللازمة لتحقيق ذلك؛,35 - يقرر، من أجل مساعدة اللجنة في الاضطلاع بولايتها، أن يقوم فريق الرصد المنشأة بموجب القرار 1267، المنشأ عملا بالفقرة 7 من القرار 1526 (2004)، بدعم اللجنة أيضا لمدة ثلاثين شهرا، وفقا للولاية المنصوص عليها. في مرفق هذا القرار، ويطلب إلى الأمين العام أن يتخذ أي ترتيبات ضرورية لهذا الغرض؛,1.0,0.6843853820598007,0.9467567801475524,0.6754098360655738,5,5,4,3,1,1,success
2013/s/2013/10/add_27/81:1,en_ar_DEEP,TIER1_CLEAN_A,Total Omission,حالة,[OMITTED],prefix_ال,73 - الحالة في جورجيا (8 تشرين الأول/أكتوبر 1992؛ 15 حزيران/ يونيه 2009).,73. الوضع في جورجيا (8 تشرين الأول/أكتوبر 1992؛ 15 حزيران/يونيه 2009).,1.0,0.9142857142857144,0.9804813861846924,0.904109589041096,5,5,5,1,1,1,success
2013/s/2013/10/add_40/7:1,en_ar_DEEP,TIER1_CLEAN_A,Total Omission,حالة,[OMITTED],prefix_ال,3 - الحالة في قبرص (27 كانون الأول/ديسمبر 1963؛ 30 تموز/يوليه 2013).,3. الوضع في قبرص (27 كانون الأول/ديسمبر 1963؛ 30 تموز/يوليه 2013).,1.0,0.9242424242424242,0.9783594608306884,0.9117647058823528,5,5,5,1,1,1,success
2013/s/2013/10/add_49/7:1,en_ar_DEEP,TIER1_CLEAN_A,Total Omission,حالة,[OMITTED],prefix_ال,3 - الحالة في قبرص (27 كانون الأول/ديسمبر 1963؛ 30 تموز/ يوليه 2013).,3. الوضع في قبرص (27 كانون الأول/ديسمبر 1963؛ 30 تموز/يوليه 2013).,1.0,0.9090909090909092,0.9783594608306884,0.8985507246376812,5,5,5,1,1,1,success
2013/s/2013/10/add_5/11:1,en_ar_DEEP,TIER1_CLEAN_A,Total Omission,حالة,[OMITTED],prefix_ال,7 - الحالة في ليبريا (22 كانون الثاني/يناير 1991؛ 12 كانون الأول/ديسمبر 2012).,7. الوضع في ليبيريا (22 كانون الثاني/يناير 1991؛ 12 كانون الأول/ديسمبر 2012).,1.0,0.922077922077922,0.9715366363525392,0.9102564102564102,5,5,5,1,1,1,success
2013/s/2013/159/17:5,en_ar_DEEP,TIER1_CLEAN_A,Total Omission,خاص,[OMITTED],both_ال_ة,كما أطلع المدعي العام سيرج براميرتس الفريق العامل على آخر المستجدات الحاصلة في المحاكمات الثلاث الرئيسية (كرادزيتش وملاديتش وهادزيتش) والتوقعات الخاصة بجداولها زمنية.,وقد أطلع المدعي العام سيرج براميرتز فريق العمل على آخر المستجدات بشأن المحاكمات الثلاث الكبرى (كاراديتش، وملاديتش، وهادزيتش) والتوقعات بشأن الجداول الزمنية.,1.0,0.7852760736196319,0.9627806544303894,0.7771084337349398,5,5,5,2,1,1,success
2013/s/2013/307/39:2,en_ar_DEEP,TIER1_CLEAN_A,Total Omission,أخرى,[OMITTED],exact,بالإضافة إلى ذلك، كانت إيران تلقم على نحو متقطع سادس فلوريد اليورانيوم الطبيعي في الطاردات المركزية طراز IR-6s على أساس فردي وداخل الطرادات من طراز IR-1، وطراز IR-2m، وطراز IR-4، وطراز IR-6، أحياناً على أساس فردي وأحياناً أخرى داخل سلاسل تعاقبية من أحجام مختلفة().,وبالإضافة إلى ذلك، تقوم إيران بشكل متقطع بتلقيم سادس فلوريد اليورانيوم الطبيعي في الطاردات المركزية من طراز IR-6s كآلات منفردة وفي الطاردات المركزية من طراز IR-1 وIR-2m وIR-4 وIR-6، وأحياناً في آلات فردية وأحياناً في سلاسل تعاقبية ذات أحجام مختلفة.,1.0,0.676923076923077,0.9494978189468384,0.6666666666666667,5,5,4,2,1,1,success
2013/s/2013/432/2:1,en_ar_DEEP,TIER1_CLEAN_A,Tanween Omission,عملاً,عملا,exact,عملاً بالمادة 15 من النظام الداخلي المؤقت لمجلس الأمن، يود الأمين العام الإبلاغ بأنه تلقى رسالة مؤرخة 15 تموز/يوليه 2013 من الممثل الدائم للمملكة المتحدة لبريطانيا العظمى وأيرلندا الشمالية لدى الأمم المتحدة، تفيد بتعيين السيد كريستوفر هانتر ممثلاً مناوباً للمملكة المتحدة في مجلس الأمن.,عملا بالمادة 15 من النظام الداخلي المؤقت لمجلس الأمن، يود الأمين العام الإبلاغ بأنه تلقى رسالة مؤرخة 15 تموز/يوليه 2013 من الممثل الدائم للمملكة المتحدة لبريطانيا العظمى وأيرلندا الشمالية لدى الأمم المتحدة تفيد بتعيين السيد كريستوفر هنتر ممثلاً مناوباً للمملكة المتحدة في مجلس الأمن.,1.0,0.99288256227758,0.9945656061172484,0.9895104895104896,5,5,5,1,1,1,success
2013/s/2013/447/22:4,en_ar_DEEP,TIER1_CLEAN_A,Register Mismatch,ترمي إلى,تهدف إلى,exact_seq,وينبغي أن تمتنع الدول عن إعاقة الجهات الفاعلة في المجال الإنساني في جهودها الرامية إلى إشراك الجماعات المسلحة من غير الدول في الأغراض الإنسانية، بما في ذلك الاضطلاع بأنشطة ترمي إلى تعزيز احترام القانون الإنساني الدولي.,وينبغي للدول أن تمتنع عن تثبيط الجهات الفاعلة الإنسانية في جهودها الرامية إلى إشراك الجماعات المسلحة من غير الدول لأغراض إنسانية، بما في ذلك القيام بأنشطة تهدف إلى تعزيز احترام القانون الإنساني الدولي.,1.0,0.8142857142857143,0.9873034358024596,0.8073394495412844,5,5,5,2,1,1,success
